Key,Frequency 1,Frequency 2,Phase Shift 1,Phase Shift 2
6,1477,770,0.40526545231308336,6.072698599389071
2,1336,697,6.019291524278044,5.730265000147783
1,1209,697,3.9835394847518577,4.25685804561417
2,1336,697,1.6901768476313088,2.7269024233159405
1,1209,697,5.664291554422397,1.0304423903774522
2,1336,697,4.5553093477052,3.961548336176729
9,1477,852,6.258052565950869,3.6253979222426214
#,1477,941,5.409822549481624,2.5478316420613223
2,1336,697,6.22977823206856,2.054601595447725
5,1336,770,3.223274062583128,0.08168140899333462
#,1477,941,0.25132741228718347,5.064247357586747
2,1336,697,1.1372565405995052,1.5205308443374599
7,1209,852,0.942477796076938,3.694512960621597
7,1209,852,6.063273821428301,1.3603096190043804
6,1477,770,1.913229926036184,1.7844246272390025
2,1336,697,0.16650441064025903,3.95212355821596
4,1209,770,0.9519025740377074,5.453804846631881
8,1336,852,5.538627848278805,5.595176516043422
0,1336,941,1.82526533173567,2.064026373408494
5,1336,770,4.9417252440967445,5.243318138841365
9,1477,852,2.1488493750554185,4.325973083993145
3,1477,697,1.291194580625405,4.303981935418017
2,1336,697,0.8042477193189871,2.827433388230814
9,1477,852,5.805663223833938,4.140619117431347
6,1477,770,0.33300882128051806,5.871636669559324
8,1336,852,3.773052776961342,4.2348668970390415
1,1209,697,2.5132741228718345,0.25132741228718347
*,1209,941,5.739689778108552,4.322831491339556
#,1477,941,5.676857925036757,0.8984954989266809
3,1477,697,0.5372123437638546,5.149070359233671
4,1209,770,2.5949555318651694,3.5342917352885173
6,1477,770,4.56473412566597,5.5669021821611135
5,1336,770,4.759512870188537,5.519778292357267
2,1336,697,1.7561502933566944,2.535265271446963
0,1336,941,5.745972963415732,1.3697343969651499
0,1336,941,3.904999668412113,4.618141200776996
1,1209,697,5.46637121724624,0.3738495257771854
#,1477,941,2.0860175219836226,3.0033625768318424
6,1477,770,1.5425219929125886,2.0451768174869556
0,1336,941,2.635796236361837,5.9501764858990684
3,1477,697,4.731238536306229,5.937610115284709
2,1336,697,3.6976545532751866,1.687035254977719
8,1336,852,5.0171234677829,3.7259288871574947
5,1336,770,4.4265040489080185,3.1258846903218442
0,1336,941,0.0,6.006725153663685
9,1477,852,0.49637163926718736,5.224468582919826
2,1336,697,3.0599112445964587,1.6776104770169495
4,1209,770,3.917566039026472,1.4231414720761764
3,1477,697,5.5449110335859855,4.542742977090841
#,1477,941,3.1478758388969728,5.720840222187014
4,1209,770,3.634822700203391,1.6084954386379742
#,1477,941,3.917566039026472,0.8136724972797564
2,1336,697,0.015707963267948967,6.273760529218817
8,1336,852,3.4494687336415932,0.8639379797371931
0,1336,941,4.948008429403925,4.2788491941892985
1,1209,697,4.115486376202629,5.617167664618551
#,1477,941,2.309070600388498,2.1205750411731104
4,1209,770,3.3426545834195402,0.7194247176720626
2,1336,697,5.673716332383167,1.3508848410436112
#,1477,941,3.923849224333652,3.2798227303477443
6,1477,770,4.633849164044945,5.149070359233671
0,1336,941,5.092521691469055,6.24234460268292
#,1477,941,5.937610115284709,0.015707963267948967
3,1477,697,2.642079421669016,1.3257520998148928
6,1477,770,1.6367697725202823,1.8629644435787474
5,1336,770,0.6346017160251383,2.412743157956961
5,1336,770,0.04398229715025711,1.171814059788993
8,1336,852,4.508185457901353,1.6713272917097701
#,1477,941,2.9782298356031243,1.156106096521044
7,1209,852,4.998273911861361,4.7061057950775105
8,1336,852,6.053849043467531,4.313406713378786
9,1477,852,4.332256269300325,4.143760710084937
*,1209,941,0.27331856086231204,0.7791149780902688
1,1209,697,5.843362335677016,1.473406954533613
1,1209,697,4.904026132253668,1.837831702350029
4,1209,770,4.969999577979053,5.274734065377263
9,1477,852,2.723760830662351,1.8126989611213107
8,1336,852,2.5007077522574757,6.107256118578558
3,1477,697,4.005530633326987,0.6126105674500097
#,1477,941,4.3448226399146845,1.1938052083641215
4,1209,770,5.243318138841365,1.687035254977719
7,1209,852,4.9637163926718735,1.2377875055143785
8,1336,852,3.722787294503905,5.874778262212914
5,1336,770,0.33300882128051806,5.978450819781377
8,1336,852,0.13194689145077132,4.1908845998887845
3,1477,697,2.6577873849369653,0.38013271108436497
7,1209,852,2.173982116284137,1.0273007977238624
*,1209,941,1.2566370614359172,3.917566039026472
1,1209,697,0.4084070449666731,0.8670795723907829
6,1477,770,2.786592683734147,4.181459821928015
*,1209,941,0.49323004661359754,5.255884509455724
6,1477,770,5.9564596712062485,3.267256359733385
2,1336,697,1.595929068023615,0.0
*,1209,941,1.049291946298991,0.5120796025351363
6,1477,770,0.0471238898038469,5.563760589507524
8,1336,852,3.917566039026472,3.6976545532751866
*,1209,941,1.1906636157105317,4.809778352645973
9,1477,852,3.722787294503905,5.654866776461628
8,1336,852,3.889291705144164,5.183627878423159
#,1477,941,1.8126989611213107,2.629513051054657
*,1209,941,3.465176696909542,4.674689868541613
#,1477,941,3.1698669874721013,2.249380339970292
1,1209,697,3.95212355821596,6.220353454107791
5,1336,770,1.9289378893041331,5.752256148722911
#,1477,941,0.7853981633974483,0.6346017160251383
6,1477,770,5.1773446931159794,4.514468643208533
#,1477,941,0.17592918860102844,2.2588051179310615
9,1477,852,1.778141441931823,4.995132319207771
5,1336,770,4.960574800018284,2.8902652413026098
#,1477,941,5.962742856513428,4.527035013822892
4,1209,770,2.962521872335175,1.4042919161546377
0,1336,941,4.951150022057514,5.651725183808038
6,1477,770,1.3131857292005336,2.412743157956961
2,1336,697,0.8388052385084748,2.422167935917731
5,1336,770,2.9059732045705586,6.138672045114456
7,1209,852,3.207566099315179,1.4828317324943825
4,1209,770,0.6597344572538566,3.5782740324387747
*,1209,941,1.0964158361028378,1.2880529879718152
8,1336,852,2.4253095285713204,1.8912387774610555
*,1209,941,4.322831491339556,0.471238898038469
8,1336,852,0.2356194490192345,1.1466813185602747
9,1477,852,3.4903094381382602,5.114512840044184
8,1336,852,1.7467255153959251,6.063273821428301
4,1209,770,2.6954864967800427,3.389778473223387
8,1336,852,0.15079644737231007,4.690397831809562
8,1336,852,5.77424729729804,1.3194689145077132
8,1336,852,4.058937708438013,0.3707079331235956
#,1477,941,3.028495318060561,1.3948671381938682
2,1336,697,3.5342917352885173,2.6672121628977346
3,1477,697,4.391946529718531,1.121548577331556
2,1336,697,4.4924774946334045,4.4704863460582756
4,1209,770,5.136503988619312,1.6273449945595129
8,1336,852,2.811725424962865,5.843362335677016
3,1477,697,0.04398229715025711,5.47265440255342
*,1209,941,4.231725304385452,3.465176696909542
1,1209,697,3.2546899891190257,5.604601294004191
0,1336,941,1.5236724369910497,2.918539575184918
1,1209,697,2.2776546738526,1.0304423903774522
6,1477,770,3.9584067435231396,5.324999547834699
#,1477,941,3.741636850425444,5.403539364174445
3,1477,697,4.539601384437251,4.71867216569187
1,1209,697,4.599291644855457,1.3320352851220723
5,1336,770,4.281990786842888,0.9267698328089891
1,1209,697,1.1749556524425826,4.373096973796993
4,1209,770,2.8808404633418405,2.142566189748239
9,1477,852,5.695707480958295,5.120796025351363
2,1336,697,2.1676989309769574,5.749114556069322
6,1477,770,3.4903094381382602,1.7404423300887455
2,1336,697,5.62345084992573,1.687035254977719
*,1209,941,2.494424566950296,3.9584067435231396
*,1209,941,5.714557036879834,4.036946559862884
3,1477,697,3.587698810399544,3.7165041091967255
#,1477,941,0.3267256359733385,4.307123528071607
8,1336,852,4.910309317560847,3.1101767270538954
0,1336,941,3.2735395450405647,1.6304865872131027
3,1477,697,1.354026433697201,1.3760175822723295
9,1477,852,1.960353815840031,1.2189379495928399
*,1209,941,3.49973421609903,3.936415594948011
*,1209,941,3.436902363027234,1.6807520696705394
8,1336,852,1.504822881069511,1.4859733251479723
3,1477,697,1.2252211349000195,5.447521661324702
2,1336,697,1.1812388377497622,2.6546457922833753
5,1336,770,2.466150233067988,4.231725304385452
5,1336,770,4.131194339470579,3.1038935417467157
9,1477,852,3.8421678153403174,6.063273821428301
8,1336,852,3.267256359733385,0.26389378290154264
3,1477,697,0.35185837720205687,0.9833185005736053
6,1477,770,4.25685804561417,3.4588935116023625
*,1209,941,4.574158903626739,0.6157521601035995
#,1477,941,1.1812388377497622,3.0190705400997913
2,1336,697,1.0901326507956584,1.8441148876572087
7,1209,852,3.6096899589746725,5.142787173926491
8,1336,852,0.05026548245743669,4.332256269300325
9,1477,852,4.583583681587508,1.306902543893354
8,1336,852,4.112344783549039,5.874778262212914
3,1477,697,3.8578757786082662,4.790928796724435
8,1336,852,3.286105915654924,5.290442028645212
6,1477,770,2.9845130209103035,1.3728759896187397
1,1209,697,0.8450884238156544,0.06911503837897545
9,1477,852,3.141592653589793,0.015707963267948967
3,1477,697,4.652698719966484,2.3781856387674734
7,1209,852,0.9142034621946299,2.1645573383233674
3,1477,697,6.280043714525997,3.540574920595697
0,1336,941,4.036946559862884,5.92190215201676
2,1336,697,0.6126105674500097,5.532344662971626
8,1336,852,4.680973053848792,4.501902272594174
9,1477,852,4.027521781902115,3.0944687637859465
*,1209,941,3.817035074111599,1.335176877775662
4,1209,770,0.15079644737231007,0.8890707209659116
1,1209,697,0.40212385965949354,5.281017250684442
8,1336,852,0.8576547944300136,1.0524335389525807
7,1209,852,2.3279201563100367,4.137477524777758
4,1209,770,4.360530603182633,4.605574830162637
0,1336,941,4.995132319207771,3.6976545532751866
5,1336,770,0.12880529879718153,2.0137608909510574
2,1336,697,3.238982025851077,4.55216775505161
2,1336,697,5.158495137194441,3.8861501124905744
1,1209,697,3.452610326295183,5.32185795518111
4,1209,770,5.004557097168541,0.012566370614359173
2,1336,697,5.830795965062657,4.341681047261094
*,1209,941,4.068362486398782,4.517610235862123
2,1336,697,2.3310617489636267,0.4084070449666731
7,1209,852,4.5961500522018675,4.451636790136737
7,1209,852,0.5152211951887261,4.156327080699296
5,1336,770,0.27331856086231204,4.197167785195964
3,1477,697,3.8076102961508296,1.4105751014618173
6,1477,770,1.8880971848074657,2.2399555620095226
4,1209,770,3.2641147670797954,0.7728317927830891
#,1477,941,0.5215043804959056,6.22663663941497
1,1209,697,2.412743157956961,0.2984513020910304
4,1209,770,5.171061507808799,1.2063715789784806
2,1336,697,0.19792033717615698,4.768937648149306
0,1336,941,5.123937618004953,1.2629202467430969
8,1336,852,5.570043774814703,6.1041145259249685
3,1477,697,0.12880529879718153,0.1445132620651305
7,1209,852,0.7131415323648831,0.08482300164692443
4,1209,770,5.365840252331367,0.7948229413582177
6,1477,770,1.8409732950036188,2.035752039526186
0,1336,941,0.7634070148223198,5.328141140488289
1,1209,697,2.035752039526186,3.926990816987242
4,1209,770,5.840220743023425,1.002168056495144
9,1477,852,5.340707511102648,3.452610326295183
0,1336,941,4.4924774946334045,2.708052867394402
2,1336,697,6.07584019204266,5.6328756278864995
9,1477,852,1.140398133253095,5.249601324148545
7,1209,852,0.6094689747964199,4.473627938711866
*,1209,941,2.7991590543485056,3.389778473223387
5,1336,770,6.041282672853172,4.112344783549039
6,1477,770,2.082875929330033,0.578053048260522
7,1209,852,1.6713272917097701,6.113539303885738
4,1209,770,1.3288936924684827,3.8578757786082662
4,1209,770,1.9980529276831085,2.7834510910805568
*,1209,941,2.7174776453551712,0.8199556825869361
6,1477,770,1.8723892215395168,3.7950439255364703
9,1477,852,4.838052686528282,4.6841146465023815
5,1336,770,4.71867216569187,0.17592918860102844
#,1477,941,4.027521781902115,4.797211982031614
7,1209,852,1.2566370614359172,4.680973053848792
0,1336,941,3.33951299076595,4.366813788489813
8,1336,852,5.488362365821369,3.694512960621597
#,1477,941,5.701990666265475,2.723760830662351
0,1336,941,0.2921681167838508,2.0326104468725963
*,1209,941,0.8796459430051421,0.8733627576979626
1,1209,697,3.2735395450405647,3.2169908772759483
6,1477,770,5.516636699703677,0.1350884841043611
9,1477,852,1.1686724671354032,3.5185837720205684
7,1209,852,1.1875220230569419,4.724955350999049
#,1477,941,1.124690169985146,5.727123407494193
1,1209,697,1.2220795422464297,4.533318199130072
6,1477,770,3.4903094381382602,5.387831400906496
1,1209,697,5.095663284122645,4.916592502868027
7,1209,852,4.5364597917836615,3.996105855366217
1,1209,697,0.7194247176720626,4.461061568097507
*,1209,941,1.5645131414877171,4.891459761639308
3,1477,697,4.542742977090841,5.8025216311803485
3,1477,697,1.0304423903774522,3.571990847131595
*,1209,941,0.3455751918948773,4.869468613064179
4,1209,770,3.480884660177491,4.156327080699296
2,1336,697,4.376238566450582,3.7793359622685214
1,1209,697,5.8904862254808625,3.028495318060561
8,1336,852,1.0712830948741194,3.0661944299036383
7,1209,852,3.3803536952626176,4.445353604829558
4,1209,770,3.4431855483344136,5.868495076905734
6,1477,770,1.1498229112138643,0.8388052385084748
3,1477,697,3.826459852072368,4.658981905273664
4,1209,770,0.38641589639154456,2.613805087786708
*,1209,941,1.1058406140636072,1.1969468010177113
8,1336,852,5.871636669559324,3.480884660177491
0,1336,941,1.9163715186897738,1.2126547642856602
5,1336,770,3.766769591654162,4.926017280828796
4,1209,770,3.659955441432109,5.497787143782138
8,1336,852,2.8023006470020957,2.4881413816431164
4,1209,770,1.82526533173567,2.5321236787933734
*,1209,941,4.539601384437251,0.25446900494077324
2,1336,697,5.422388920095983,4.09663682028109
5,1336,770,0.8482300164692442,3.738495257771854
*,1209,941,4.988849133900592,1.1498229112138643
7,1209,852,4.4704863460582756,1.4514158059584845
5,1336,770,5.227610175573416,3.257831581772616
6,1477,770,3.6253979222426214,3.634822700203391
4,1209,770,0.8733627576979626,2.670353755551324
6,1477,770,4.759512870188537,4.153185488045707
*,1209,941,5.105088062083414,4.71867216569187
#,1477,941,4.621282793430586,3.355220954033899
1,1209,697,5.1993358416911075,2.827433388230814
*,1209,941,4.244291674999811,2.466150233067988
7,1209,852,0.5843362335677016,4.112344783549039
*,1209,941,3.631681107549801,0.8953539062730911
2,1336,697,3.088185578478767,5.796238445873168
8,1336,852,5.676857925036757,4.360530603182633
1,1209,697,3.7887607402292907,3.6568138487785196
2,1336,697,2.4724334183751675,0.8765043503515524
8,1336,852,2.7111944600479916,4.56159253301238
9,1477,852,5.887344632827273,2.6954864967800427
#,1477,941,3.663097034085699,1.4891149178015621
*,1209,941,2.4692918257215775,1.6933184402848986
7,1209,852,3.967831521483909,1.0367255756846319
*,1209,941,5.17420310046239,3.1070351344003058
#,1477,941,1.1058406140636072,2.6075219024795286
5,1336,770,5.573185367468294,0.9047786842338604
4,1209,770,0.6126105674500097,3.543716513249287
0,1336,941,0.8827875356587319,3.295530693615693
3,1477,697,0.059690260418206076,1.6399113651738721
8,1336,852,4.0149554112877555,5.394114586213675
5,1336,770,5.064247357586747,0.3769911184307752
*,1209,941,2.349911304885165,2.1771237089377267
#,1477,941,2.142566189748239,1.228362727553609
*,1209,941,0.5026548245743669,1.5393804002589988
2,1336,697,1.6619025137490007,0.6785840131753954
0,1336,941,3.100751949093126,3.8515925933010866
2,1336,697,4.052654523130833,6.056990636121122
2,1336,697,5.604601294004191,3.3803536952626176
6,1477,770,4.627565978737765,2.6515041996297857
5,1336,770,1.9854865570687494,2.569822790636451
6,1477,770,5.513495107050087,3.6379642928569806
2,1336,697,2.3279201563100367,2.092300707290802
3,1477,697,0.9361946107697584,2.965663464988765
*,1209,941,5.453804846631881,1.8315485170428496
8,1336,852,2.8808404633418405,4.56159253301238
5,1336,770,3.179291765432871,6.066415414081891
7,1209,852,0.4618141200776996,2.88398205599543
#,1477,941,2.0954422999443922,0.1947787445225672
7,1209,852,5.818229594448297,3.204424506661589
*,1209,941,5.378406622945726,5.811946409141117
8,1336,852,2.3184953783492674,2.9719466502959446
2,1336,697,4.445353604829558,0.5811946409141118
5,1336,770,2.506990937564655,4.593008459548278
8,1336,852,5.441238476017522,3.355220954033899
0,1336,941,3.5123005867133887,1.6399113651738721
*,1209,941,0.2450442269800039,5.595176516043422
2,1336,697,2.8902652413026098,0.7759733854366789
*,1209,941,2.528982086139784,6.166946378996764
8,1336,852,5.62030925727214,0.44924774946334045
*,1209,941,4.520751828515713,2.422167935917731
8,1336,852,3.3615041393410787,3.053628059289279
0,1336,941,5.723981814840603,5.529203070318037
5,1336,770,0.18221237390820802,5.579468552775473
#,1477,941,1.3414600630828417,0.4272566008882119
4,1209,770,1.6336281798666925,0.5717698629533424
